"phone.ID","rating","color","typy","purchase.date","comment"
3344021,5,"银色","iPhone 7","2016/11/11 0:49","新款苹果啊，买了台自个用，感觉真是不错。系统流畅，不合适的就是有点不适应的就是这个耳机口和充电口使用统一的这个吧不是很好。"
3344021,5,"银色","iPhone 7","2016/11/11 1:17","是正品，哈哈手机不错???"
3344021,5,"银色","iPhone 7","2016/11/11 16:08","手机还没使用，手上拿着7p过段时间再看看"
3344021,5,"银色","iPhone 7","2016/11/2 0:56","价格比**便宜，不过港版更便宜"
3344021,5,"银色","iPhone 7","2016/11/2 6:26","价格给力，大内存，棒棒哒"
3344021,5,"银色","iPhone 7","2016/10/26 22:38","不错，配送的好快，京东还是有保障的"
3344021,5,"银色","iPhone 7","2016/11/15 22:47","不错"
3344021,5,"银色","iPhone 7","2016/10/26 7:32","手机可以，就是有点费电"
3344021,5,"银色","iPhone 7","2016/11/11 1:17","不错"
3344021,5,"银色","iPhone 7","2016/11/2 15:22","非常喜欢，棒棒哒！！"
3344021,5,"银色","iPhone 7","2016/11/8 20:35","用了几天总体来说还是比较满意，没有阴阳请什么的"
3344021,5,"银色","iPhone 7","2016/11/11 0:40","好"
3344021,5,"银色","iPhone 7","2016/11/11 0:08","苹果出品必属佳品，价格又优惠，值得一买"
3344021,5,"银色","iPhone 7","2016/10/24 10:51","不错"
3344021,5,"银色","iPhone 7","2016/11/11 1:15","很好。全新正品。包装结实送货快价格便宜。好好好"
3344021,5,"银色","iPhone 7","2016/11/2 8:32","很好，正品"
3344021,5,"银色","iPhone 7","2016/11/11 3:02","好好好好好"
3344021,5,"银色","iPhone 7","2016/10/26 13:15","苹果手机这么贵确实还是有贵的原因，但是之前用习惯了安卓手机，有些方面感觉还是没安卓方便，反正互有所长吧，两个手机搭着用，总的来说苹果的小功能黑科技还是多。另外有个bug就是从电脑iTunes上导入的电影用自带的视频播放，即使设置了从上次停止的地方开始播放，可是下次还是从开始播放。不知道哪位大神可以解答一下么"
3344021,5,"银色","iPhone 7","2016/10/20 22:18","物流给力，外包装没有以前买苹果手机的薄膜包住不知道是不是二手货，第一次遇到这种没包装的。"
3344021,5,"银色","iPhone 7","2016/11/11 0:54","速度有点慢，不过东西还不错"
3344021,5,"银色","iPhone 7","2016/11/11 3:12","感觉还行"
3344021,5,"银色","iPhone 7","2016/10/4 17:08","送女朋友的，用着相当给力，谁用谁知道"
3344021,5,"银色","iPhone 7","2016/9/17 0:13","非常不错哦！"
3344021,5,"银色","iPhone 7","2016/11/11 1:05","是真机，全新包装，使用了几天没有出现过死机，电池够用一天左右，一天一充。"
3344021,5,"银色","iPhone 7","2016/11/11 13:10","包装完好，发货迅速！快递小哥也很棒！大爱京东，信得过~"
3344021,5,"银色","iPhone 7","2016/11/11 13:29","非常好，双十一有活动买的，快递也很快"
3344021,5,"银色","iPhone 7","2016/11/14 15:48","送货速度很快，物品也很好"
3344021,5,"银色","iPhone 7","2016/11/16 10:42","速度提升性能稳定运行状态不佳"
3344021,5,"银色","iPhone 7","2016/11/11 0:45","还可以"
3344021,5,"银色","iPhone 7","2016/11/11 5:43","给女朋友买的，应该还不错。到时候用一段时间再评价。"
3344021,5,"银色","iPhone 7","2016/11/6 20:41","好"
3344021,5,"银色","iPhone 7","2016/11/12 22:48","第一次用苹果 确实好用 用一次就不想再用别的手机了银色的手机真的很有气质 低调。有内涵"
3344021,5,"银色","iPhone 7","2016/11/11 1:43","双11抢到了特价的iPhone，信任京东"
3344021,5,"银色","iPhone 7","2016/11/11 2:37","正品！好评！"
3344021,5,"银色","iPhone 7","2016/11/2 1:11","好评，没出现问题"
3344021,5,"银色","iPhone 7","2016/11/11 1:47","还不错，就是送货时间太久了"
3344021,5,"银色","iPhone 7","2016/11/10 15:45","刚买就降价了，你这活动力度也太，说好的20天保价。在京东买就是图个放心，机子没毛病。物流很快。"
3344021,5,"银色","iPhone 7","2016/11/11 1:15","这是第二次买水果7，双十一5388入手，超值！！！"
3344021,5,"银色","iPhone 7","2016/11/11 0:33","不错 就是送货送的太慢5天啊"
3344021,5,"银色","iPhone 7","2016/10/30 0:46","好好好啊好好好啊好好好"
3344021,5,"银色","iPhone 7","2016/11/11 7:57","双11买的，银色货源紧缺，到货了才知道这是值得一等的。"
3344021,5,"银色","iPhone 7","2016/11/11 9:51","全新的iPhone Experience 轻薄了许多 续航持久一些 价格我很满意"
3344021,5,"银色","iPhone 7","2016/10/29 11:03","手机不错，快递也不错"
3344021,5,"银色","iPhone 7","2016/11/2 11:39","不错"
3344021,5,"银色","iPhone 7","2016/11/11 13:14","京东做活动买的，真心便宜，目前一切完好，支持京东！"
3344021,5,"银色","iPhone 7","2016/11/2 1:24","屏幕大小合适，系统流畅，运行速度快"
3344021,5,"银色","iPhone 7","2016/11/11 5:58","双十一买的，感觉不错！相信京东，物流也给力。"
3344021,5,"银色","iPhone 7","2016/11/15 13:04","帮别人买的，看外观感觉和6S没什么大的区别。现在也还不清楚内部运行程序的状况。"
3344021,5,"银色","iPhone 7","2016/10/18 22:15","一直在京东买东西，感觉送货快，东西也嗨可以"
3344021,5,"银色","iPhone 7","2016/11/15 10:33","很好！"
3344021,5,"银色","iPhone 7","2016/11/12 19:20","苹果7的摄像头还是不错的，送货速度也很快，好评"
3344021,5,"银色","iPhone 7","2016/11/12 16:01","很好很不错帮朋友买的"
3344021,5,"银色","iPhone 7","2016/11/11 3:12","还是京东好 快递给力"
3344021,5,"银色","iPhone 7","2016/11/10 19:19","还可以，就是不知道用了一段时间怎么样？期待"
3344021,5,"银色","iPhone 7","2016/11/11 2:06","搞活动买的 心血来潮就买了 冲动了 买了就用吧 挺好的"
3344021,5,"银色","iPhone 7","2016/11/11 0:48","选择了128G容量，太开心啦，可以用好几年了"
3344021,5,"银色","iPhone 7","2016/11/7 21:34","不错不错，是正品，全新的"
3344021,5,"银色","iPhone 7","2016/11/11 1:40","已收货，配货有点慢，包装一般，连防摔保护的泡沫都没放，但愿手机没问题吧?"
3344021,5,"银色","iPhone 7","2016/11/11 12:00","一如既往的苹果粉，挺不错的"
3344021,5,"银色","iPhone 7","2016/10/29 12:38","非常好，正品，用了一段时间才来评价，比实体店优惠"
3344021,5,"银色","iPhone 7","2016/11/15 18:32","送货很快，送货员态度也很好，但是毕竟比第三方多200块钱什么赠品都没有有点坑"
3344021,5,"银色","iPhone 7","2016/11/11 0:06","送货很快，在京东买正品还有券，比官网便宜"
3344021,5,"银色","iPhone 7","2016/11/2 10:08","使用感受良好，系统超级流畅"
3344021,5,"银色","iPhone 7","2016/11/11 1:45","东西很好，很不错，物超所值"
3344021,5,"银色","iPhone 7","2016/11/8 13:06","今年的优惠幅度太小，我8号买的、双11领卷500直接降500！真心坑#手机正品行货物流速度也快！"
3344021,5,"银色","iPhone 7","2016/11/2 10:15","京东自营挺好的"
3344021,5,"银色","iPhone 7","2016/11/11 0:11","iPhone7 5388的价格，赞赞赞！！！"
3344021,5,"银色","iPhone 7","2016/11/11 0:18","挺好的，京东超级给力"
3344021,5,"银色","iPhone 7","2016/11/2 10:43","很好很喜欢"
3344021,5,"银色","iPhone 7","2016/11/11 0:45","手机不错 非常黑科技，我本人很喜欢，家人也很喜欢。"
3344021,5,"银色","iPhone 7","2016/11/11 12:29","收到了，用券很实惠，已经买好几台了送客户，希望7plus也能搞次活动。"
3344021,5,"银色","iPhone 7","2016/11/11 0:11","非常好 价格劲爆"
3344021,5,"银色","iPhone 7","2016/11/11 0:39","挺好的"
3344021,5,"银色","iPhone 7","2016/11/11 16:01","不错，速度快"
3344021,5,"银色","iPhone 7","2016/11/11 10:30","才用了2天，没什么问题，，感觉和6S没什么区别"
3344021,5,"银色","iPhone 7","2016/11/11 11:13","第三个水果机，一如既往地好，?"
3344021,5,"银色","iPhone 7","2016/9/25 22:16","哈哈哈，确实不错的手机"
3344021,5,"银色","iPhone 7","2016/11/9 9:03","Q"
3344021,5,"银色","iPhone 7","2016/11/11 0:55","好评 都是好的 双十一买的5388"
3344021,5,"银色","iPhone 7","2016/11/2 7:39","跟其他机友一样，我的也是纸盒没泡沫包装！没有保鲜膜！不过机子确认是全新未激活正品！目前没有电流声！但是手机出现过两次电源键和home键失灵5分钟！去论坛看其他人也有说是ios10的固件稳定性问题！心里就踏实多了！其他毛病未见！"
3344021,5,"银色","iPhone 7","2016/11/11 18:05","很好很漂亮的手机 第一次用爱疯感觉很好"
3344021,5,"银色","iPhone 7","2016/11/11 0:41","很好，逼格爆棚！！！！！！！"
3344021,5,"银色","iPhone 7","2016/11/11 0:14","棒棒哒！！！！好极了！！！！！"
3344021,5,"银色","iPhone 7","2016/10/17 18:24","个人认为没有啥吸引力，没有新一代的突破感。以后改用国产华为吧，还是支持国产好"
3344021,5,"银色","iPhone 7","2016/10/20 20:01","配送快 手机是正品 很不错"
3344021,5,"银色","iPhone 7","2016/10/1 20:28","用着挺好"
3344021,5,"银色","iPhone 7","2016/11/11 0:40","手机目前还没怎么使用，刚激活，感觉还不错。就是快递小哥太不给力了。东西到了，也不给我打个电话，东西直接扔在值班室。万一被人拿走了，算谁的？我们单位有E邮柜，至少放那里面吧！"
3344021,5,"银色","iPhone 7","2016/11/11 1:08","良好的购物体验，下次再来?"
3344021,5,"银色","iPhone 7","2016/11/11 0:36","一级棒，购物我只上京东。但是手机包装膜有点脏。"
3344021,5,"银色","iPhone 7","2016/11/2 11:09","还是京东好，双十一钱就能拿到低价，次日达！！在某猫某宁旗舰店买的一台拖了六天还没发货。"
3344021,5,"银色","iPhone 7","2016/11/2 10:05","用着还不错"
3344021,5,"银色","iPhone 7","2016/11/11 0:34","好评，手机不错，好用"
3344021,5,"银色","iPhone 7","2016/11/11 0:35","双十一抢购的，银色的不错。手快才买到的"
3344021,5,"银色","iPhone 7","2016/11/11 2:12","好！！！！！！！！！！！！！！！！！！！！！！！？？"
3344021,5,"银色","iPhone 7","2016/11/2 1:07","炒鸡好的一部手机，很实惠可以分期，但是一用苹果真的再也不想用安卓了。京东还是很可靠的。不过，当时拿快递有点不开心，这么贵重的东西居然跟其他快递一样让我们和同学一起捡，万一丢了那就大事了，而且学校那么多人一起拿快递，真是捏了一把冷汗。"
3344021,5,"银色","iPhone 7","2016/9/24 21:15","用习惯了苹果的系统，正好换机！"
3344021,5,"银色","iPhone 7","2016/11/11 21:10","很不错 好喜欢"
3344021,5,"银色","iPhone 7","2016/10/24 18:17","外甥上中学了，给买一个手机。"
3344021,5,"银色","iPhone 7","2016/11/11 13:06","…………………………"
3344021,5,"银色","iPhone 7","2016/11/15 9:05","非常满意，第二次买苹果手机"
3344021,5,"银色","iPhone 7","2016/11/14 23:22","非常棒原装机"
3344021,4,"银色","iPhone 7","2016/11/2 1:12","快递很快。。。终于感受到了2手东德魅力了。。。手机有电流声。。。是不是通病啊？？？"
3344021,5,"银色","iPhone 7","2016/10/30 9:05","我在京东买了有10个苹果了，比专卖店便宜"
3344021,5,"银色","iPhone 7","2016/11/2 8:40","正品手机，值得信赖！"
3344021,5,"银色","iPhone 7","2016/10/13 0:12","很快"
3344021,5,"银色","iPhone 7","2016/11/11 0:34","还是银色最好看，希望不要出什么问题"
3344021,5,"银色","iPhone 7","2016/11/11 0:50","价格优惠，好好好好好下次还来！……"
3344021,5,"银色","iPhone 7","2016/11/15 6:43","挺好的，是真机"
3344021,5,"银色","iPhone 7","2016/11/14 14:41","快递员态度不错"
3344021,5,"银色","iPhone 7","2016/10/5 18:20","给自己新换的手机，挺好用的"
3344021,5,"银色","iPhone 7","2016/11/14 11:45","感觉良好，送货速度快。"
3344021,5,"银色","iPhone 7","2016/11/11 15:30","可以 不错"
3344021,5,"银色","iPhone 7","2016/11/14 12:51","没拆封速度也很快头天买的第二天就送到了"
3344021,5,"银色","iPhone 7","2016/11/2 11:17","银色外观真的非常漂亮 不带套手感很好啊 9月份的机器 有轻微电流声 靠近了可以听到 不影响正常使用就不换了"
3344021,5,"银色","iPhone 7","2016/11/10 1:36","下次还是去店里买吧 别的不说了"
3344021,5,"银色","iPhone 7","2016/11/2 13:05","关于手机对与我们来说已经没什么新鲜度了，我选择苹果的原因就是它的系统！物流给点个赞……"
3344021,5,"银色","iPhone 7","2016/11/2 11:02","好评，物美价廉，值得信赖，JD活动价买的，好"
3344021,5,"银色","iPhone 7","2016/11/11 2:00","双十一物流也这么快，第二天就到了，赞一个。"
3344021,5,"银色","iPhone 7","2016/10/23 9:55","很好"
3344021,5,"银色","iPhone 7","2016/10/12 17:39","帮别人买的，上次看到，蛮漂亮的。不过这个尺寸适合女生用。我个人还是喜欢5.5吋以上的屏幕。"
3344021,5,"银色","iPhone 7","2016/11/11 0:47","很好，一直用京东"
3344021,5,"银色","iPhone 7","2016/11/11 21:09","可以～满分"
3344021,5,"银色","iPhone 7","2016/9/27 23:45","很好~"
3344021,5,"银色","iPhone 7","2016/10/16 10:44","一个字 好"
3344021,5,"银色","iPhone 7","2016/11/11 22:52","包装真心的不怎么样 不过物流还是特别快的 手机还没到我的手上，所以先不评价手机性能问题了。"
3344021,5,"银色","iPhone 7","2016/11/11 2:28","京东速度快，这一点很满意，手机整体不错，性价比ok，！！！！！！！！！"
3344021,4,"银色","iPhone 7","2016/11/11 0:56","外包装的盒子左下角有明显磕碰痕迹，苹果外包装上全是灰，打开发现机器右下角有明显灰尘，激活后发现不能退货。。。。。"
3344021,5,"银色","iPhone 7","2016/10/16 11:01","孩子的，6换7，一年一个，这苹果是咋做到的？"
3344021,5,"银色","iPhone 7","2016/11/2 10:42","一直在京东买东西一如既往的好？"
3344021,5,"银色","iPhone 7","2016/10/25 12:27","非常好"
3344021,5,"银色","iPhone 7","2016/10/24 9:34","好"
3344021,5,"银色","iPhone 7","2016/9/23 23:59","原装正品、使用简单方便"
3344021,5,"银色","iPhone 7","2016/11/2 7:27","不错，就是屏幕有点阵。"
3344021,5,"银色","iPhone 7","2016/11/2 9:09","大品牌值得信赖，好东西啊，太好了，支持啊，还会买 苹果真正了解的"
3344021,1,"银色","iPhone 7","2016/11/11 21:42","呵呵，玩文字游戏。用券也算实际付款价格你还做毛的活动，双十一涨，然后给个券，买到了之后笑哈哈，双十一过完回到原价。怎么降价了？客服就会说，亲！以实际付款金额计算哦！玩得一手好套路。"
3344021,1,"银色","iPhone 7","2016/11/11 0:50","差评是给这快递员的 不知道为什么 到货之前我打电话给京东客服 让送货钱一定要让快递员联系我 因为我那几天不在 可根本没人联系我 就签收了 虽然是到付 但是用了-500的优惠卷 很生气 这样的快递员 我非常不满意 投诉！"
3344021,1,"银色","iPhone 7","2016/11/11 12:28","呵呵，别在京东买东西了，给你的就是一部官换机！"
3344021,1,"银色","iPhone 7","2016/11/11 9:02","给一颗星都怕你骄傲，8月份的机子，上下阴阳屏，电流声，激活时间提前二十天了，不知道是官网抽风还是回去了又出来卖的，其他问题暂时没有，还有就是10.1耗电太快了，还好我没强迫症，不然的愁死！ 图就不上了，就一条生路～"
3344021,1,"银色","iPhone 7","2016/11/15 18:19","京东太垃圾了吧，之前一直在京东买东西，昨天刚刚到货，5999，今天立刻变5899，想问京东几个意思"
3344021,1,"银色","iPhone 7","2016/11/11 9:36","在屏幕黑色出现红色亮斑，已申请换货。希望下一个不要有问题。"
3344021,1,"银色","iPhone 7","2016/11/2 2:08","一星给快递小哥。说的价格保护都是扯蛋！双十一前五四九九买的。双十一，五三八八，还说保价！都是文字游戏游戏忽悠人的，本来手机生产批次九月份的，我都怀疑别人退回来的机子，想想算了还是签收吧。太失望了京东这个做法！！"
3344021,1,"银色","iPhone 7","2016/11/11 0:04","可能是冬天到了的缘故吧，特别暖手，iPhone也要为发热而生了吗"
3344021,1,"银色","iPhone 7","2016/10/24 14:50","垃圾手机，买了20天就坏了，不给换机，只能修，维修要1个月，呵呵哒"
3344021,1,"银色","iPhone 7","2016/9/25 1:06","手机很不错，支持呀，就是与I6S相比屏幕黄了点。"
3344021,1,"银色","iPhone 7","2016/11/2 10:07","价格不错11.2号入手5399，不过买回来后第二天阳光下发现摄像头内部居然有异物，还有灰尘。品质真不知道怎么管控的，这么明显的质量问题居然能流向市场！发货很快赞一个，换货就要慢慢等，物流就走了几天，手机剪了卡几天没手机用。"
3344021,1,"银色","iPhone 7","2016/11/10 3:35","别人退货的东西给我发过来了，手机激活时间比我下单早两天？？？买完第二天就降价，用了东券价保也没了，气炸"
3344021,1,"银色","iPhone 7","2016/10/18 8:53","卡卡卡卡卡卡你大爷"
3344021,1,"银色","iPhone 7","2016/9/22 22:05","其他不说，拿到手电流声就滋滋响个不停，根本没法用，这都快返修2次了"
3344021,1,"银色","iPhone 7","2016/11/8 21:41","5499买的，双十一当天竟然又100……我也是无语了，说好的保价，里面的条款太多，都拿来忽悠我们，醉了…… 唯一庆幸的是手机未拆封正品"
3344021,1,"银色","iPhone 7","2016/11/8 21:20","京东真是玩了一手好牌"
3344021,1,"银色","iPhone 7","2016/10/31 21:25","这是我第一次在京东给差评，10月31号下的单，当时价格5999，有优惠券100，实际成交价格5899。但是双11的天只卖5888，还有500的优惠券，等于5388就可以到手。当时买的时候就是看到??价保协议才买的，价保期间一直到11月12号，但是现在傻。逼京东不卖帐了，说是有什么7天有效期，傻。逼京东。"
3344021,1,"银色","iPhone 7","2016/11/2 11:04","买后就降价，不能申请报价，太假了"
3344021,1,"银色","iPhone 7","2016/10/27 22:12","前面买了，后面就掉价了。我买了价保，说降价是搞活动，不属于降价。我就晕了，语文不好的人不能来京东购物"
3344021,1,"银色","iPhone 7","2016/11/5 10:16","很失望，首先包装到手就感觉包的很不体面，感觉被人用过的，我是从note7换过来的，感觉屏幕小的可以，用不习惯。其次双十一保价那真是天大的笑话，要第一时间通知才退差价，我也是服了。买的时候不能用白条，隔一天又可以了。里外里差了几百块，是不在意这些钱，只是觉得有点被戏弄，总之很失望，再也不会光顾的手机了，再见"
3344021,1,"银色","iPhone 7","2016/11/2 15:15","当初本想等双11再买 写价格保护20天 然后送的膜又不能拒绝 现在双11便宜了300多 因为膜不能保护 那当初写价格保护干嘛 问客户也没个卵用 针对服务 简直是欺诈 差评"
3344021,1,"银色","iPhone 7","2016/11/4 23:42","辣鸡京东，时隔3天前买的手机是**惠券后是*，结果到了今天双*降价还有*优惠券领取，买下还是*白条分期12期免息(当时白条分期花了*利息)算下来今天买手机和之前亏了*问客服他们也很淡定和你说没得退也没得保价。换位想想假设你这客服被京东扣了*会不会很淡定当没事发生过。以后还是少点上京东买东西，不靠谱！这1星我给多了。"
3344021,1,"银色","iPhone 7","2016/11/6 9:06","手机没问题，我这一颗星是给京东APP和客服的，ipad上APP找人工服务很麻烦，申请保价客服对着电脑客服端告诉我怎么操作，我在ipad上找半天都没有找到客服说的那些按钮，最后我终于明白在手机上和平板上是不能就行保价操作的，客服你早告诉我啊，害我忙活老半天，垃圾京东APP，强哥把那些软件开发人员开了吧，一群吃白饭的家伙"
3344021,1,"银色","iPhone 7","2016/10/16 10:03","哎哎。双十一跌600了"
3344021,1,"银色","iPhone 7","2016/11/8 14:45","买完马上就降价，优惠卷也从5000减300加到5000减500了不说，还20天保价说了跟没说一样，不给保，要不是看到保价20天，根本不会买"
3344021,1,"银色","iPhone 7","2016/11/5 7:53","差评差评，差评差评差评，说的保价呢，可惜不给退货，不然早就退货了"
3344021,1,"银色","iPhone 7","2016/11/6 22:58","他们的。买了就降价，什么球京东，什么烂苹果。"
3344021,1,"银色","iPhone 7","2016/11/5 13:38","这能不能告你商业欺诈消费者啊。这不叫保价。叫笑话。"
3344021,1,"银色","iPhone 7","2016/11/1 0:09","差评 麻蛋买的第二个就降价 价保都申请不了 狗冻"
3344021,1,"银色","iPhone 7","2016/11/9 0:09","非常无语的感觉！！！我擦!!!"
3344021,1,"银色","iPhone 7","2016/10/12 22:45","够买此手机不到半个月出现两次卡屏！半个月之后出现两次闪退！现在耳机又出问题，严重怀疑是假货！或者质量不过关！这种商品怎么能卖给消费者，而且还那么高的价格，第一次在京东买东西就出现这种结果！后期都不敢在京东买了，本来说要送修，但是送修之后考虑没有手机用，而且，还说要工程师检修发展问题才能退什么的，各种理由推脱，特别是代理服务商客服……完全对这死心了！"
3344021,1,"银色","iPhone 7","2016/11/5 20:26","感觉是二手货了，新手机电池一天也带不下来，况且我都没怎么玩，加之手机后部有轻微的划痕，肯定是被退货后，又被重新处理后再进行售卖。真心无语，已经买了还能咋样呢？只能自愿倒霉吧！！！"
3344021,1,"银色","iPhone 7","2016/10/9 11:47","才20天就死机了。"
3344021,1,"银色","iPhone 7","2016/11/8 21:37","不喜欢，失望"
3344021,1,"银色","iPhone 7","2016/10/21 21:19","刚买就降价300 京东好样的。老子再也不在你这买东西了"
3344021,1,"银色","iPhone 7","2016/11/4 21:58","垃圾京东！"
3344021,1,"银色","iPhone 7","2016/11/2 12:26","物流必须差评，2号买今天才送的，还送错站点，返回调度再投，手机黄屏要调这里才好点，就将就用者吧，懒得去退换，浪费我时间，"
3344021,1,"银色","iPhone 7","2016/11/4 20:03","本来不想吐槽的，但是实在太糟了。新机器开不了机充不进电。马上打电话退售后还要脱这么久。我还能说什么？"
3344021,1,"银色","iPhone 7","2016/10/30 10:38","刚收到货就降价，也没有保价，还是一如既往的坑"
3344021,1,"银色","iPhone 7","2016/11/5 12:56","差评，严重的差评，别人买个充电线都送很多小配件，麻痹，买个*手机毛都没一个，就一个空手机，火爆冲天*"
3344021,1,"银色","iPhone 7","2016/10/31 1:50","5999下单，说是保价，后面各种变法子的减价优惠券，有减300的，有减200的。找客服申请了，好说歹说升级处理了，才给补偿100.京东这次购物闹心的，差评。"
3344021,1,"银色","iPhone 7","2016/10/19 1:10","新机17天出现话筒间歇失声，伴随听筒啸叫，以及不在服务区的问题。客服小妹说过了十五天不退不换只能维修，然而苹果开机维修等同直接减少使用寿命。小妹只会说请你谅解。我怎么谅解？不在服务区是7普遍存在的问题，去微博上一搜好几千，作为最大的苹果经销商，京东你敢不敢拿出一点骨气来，要求苹果启动召回！6p相机氧化问题我遇到了，7不在服务区我又遇到，我应该去应聘苹果测试员吗？国产机能不能争气点，让我不用再买苹果？"
3344021,1,"银色","iPhone 7","2016/10/19 11:34","这是太冷了还是怎么了 偶尔电源键和home键都没反应 导致无法切换程序 关机都关不了 什么玩意啊"
3344021,1,"银色","iPhone 7","2016/11/4 17:18","其他都还好，在京东买东西没给过差评，这么贵的手机没有发票是怎么回事。"
3344021,1,"银色","iPhone 7","2016/11/2 7:04","绝对的不是全新未开封的，而是重新包装的，里面的说明书有明显的折痕，屏幕有划痕，激活后在窝蜂移动网络里面有个通话时间里留有几小时的累积时间，请客服解释一下，刚拿机不到一小时，这几小时的通话时间是怎么来的。手机到是没激活，鄙人猜测是客户没激活因有质量问题不满意退回来，结果京东又给重新包装忽悠下个倒霉鬼，而我就是这个倒霉的。希望大家买手机前慎重选择别再别骗了。"
3344021,1,"银色","iPhone 7","2016/11/3 1:35","使用一天wenti综述:1.为何不是苹果原装封口而是，京东自己封的！2.屏幕有颜色不均的问题！3.电池容量怎么是1950而不是1960？以上问题请京东给出解释！"
3344021,1,"银色","iPhone 7","2016/11/2 10:10","明显被拆过，自营卖二手都习惯了。"
3344021,1,"银色","iPhone 7","2016/11/1 10:06","不推荐在京东购买 第一物流不给力 浪费你的时间 耽误了正事然后客服忽悠人 说半天也不解决问题 不了了之 新机屏幕上有很小一条划痕 不明显 非常不爽的购物体验"
3344021,1,"银色","iPhone 7","2016/11/2 13:04","激活时间跟保修时间相差6天，，可以给我一个解释吗"
3344021,1,"银色","iPhone 7","2016/10/24 21:11","服务垃圾，买完就降价，电话给客服还不给差价，什么保价都是骗人的！客服还带威胁语气！！！你们挺6666的哦，大家不要买，太垃圾了服务，必须12315投诉！！！！！！！！！！"
3344021,1,"银色","iPhone 7","2016/10/26 22:47","我只能说降价太厉害，还有我要求价保之后，领取自营优惠券一张都不行，所有品类都试，几十次都不行，同学一次就领到，卧槽，goudong真恶心"
3344021,1,"银色","iPhone 7","2016/11/2 11:19","……刚拿回来就卡机。不想说啥了。凑合用吧"
3344021,1,"银色","iPhone 7","2016/11/2 13:01","包装不完整，盒子的塑料膜根本不是原装的，盒子表面不干净，京东贴的标有被手抠的痕迹，也没有联系我当面验货，扔到公司前台就走了。懒得计较了，怀疑是别人的退货。在京东买电子产品体验最差的一次，以后再买还是会去线下店买，不太敢再相信京东了。"
3344021,1,"银色","iPhone 7","2016/11/1 10:03","垃圾京东，店大欺客，忽悠顾客，垃圾京东垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾"
3344021,1,"银色","iPhone 7","2016/10/19 19:53","京东买贵的东西不放心，总有小毛病！"
3344021,1,"银色","iPhone 7","2016/10/28 10:21","垃圾京东，刚买就降价，20天价保就是放屁，用券就不能价保，忽悠消费者"
3344021,1,"银色","iPhone 7","2016/10/20 19:27","首先，这手机不错，电流声也只是在摄像的时候才会有，但10天之后竟然降到600多，这我不能忍受啊，想想5399能买到128g的，当时5999买的，我赚钱的速度都赶不上你降价的速度了，必须一星，和客服说要在7天内才有保护。第一次在京东，不懂你们京东的规则。失望的一次购物。"
3344021,1,"银色","iPhone 7","2016/10/28 17:10","刚刚买没几天就降价200还送300的卷，太坑了点吧……就这点很不爽，其他还不错"
3344021,1,"银色","iPhone 7","2016/10/27 18:55","耳机是不好使的.没有卡针."
3344021,1,"银色","iPhone 7","2016/10/27 13:20","我之前买了一台磨砂黑的，到货没有问题，使用中，差评的是我购买的时候是6188，半个月之后就5899.客服告诉我超过时间了，不能保价退款，我自己尝试手动申请，发现回执的结果是套装商品不能申请保价。所以，我建议大家不要购买套装商品。如果七天内降价了，是不能申请保价的。 10月27号的时候，再次购买了银色版iphone。到货后封贴是歪的，开箱后才发现只有更歪的，手机的home键歪了。目瞪口呆，赶紧申请退货。客服反馈很快，下午就把手机带走，审核一天，第三天送来了一台新的手机。觉得自己没有那么倒霉，所以收货后才开箱，home键再次歪的！！！！！！麻溜的申请退货了，今天终于收到退款。估计银色版这整个批次都有问题，所以不建议购买银色的。起码我建议在实体店购买。"
3344021,1,"银色","iPhone 7","2016/10/27 14:40","买了四天就降了四百，所谓的价格保护也是坑的够可以，套装不参保，推荐套装的时候怎么不说呀，以后不会再在京东买东西了。"
3344021,1,"银色","iPhone 7","2016/10/7 0:43","买了才几天？买的时候是61800，今天上来一看降了四百八，真可以 超过七天不不保价？那你降得也太夸张了吧？有意思，你们的老板真不要脸！"
3344021,1,"银色","iPhone 7","2016/10/29 10:07","垃圾，手机也垃圾服务也垃圾，劝大家别到这里买。"
3344021,1,"银色","iPhone 7","2016/10/28 10:53","刚拿到手还没捂热乎就降了300，还说到11月12号支持价保，可是找谁退钱给我？觉得被骗了。"
